requested_model,brand,model,component_group,component_name,is_pcb_or_board,pcb_type,evidence_count,guide_count,highest_confidence,source_urls
iPhone 15,Apple,iPhone 15,Power / wireless,Wireless charging coil,False,,50,15,0.75,https://www.ifixit.com/Guide/iPhone+15+Back+Glass+Replacement/165686 | https://www.ifixit.com/Guide/iPhone+15+Battery+Replacement/165733 | https://www.ifixit.com/Guide/iPhone+15+Earpiece+Speaker+Replacement/165762 | https://www.ifixit.com/Guide/iPhone+15+Front+Camera+Assembly+Replacement/165718 | https://www.ifixit.com/Guide/iPhone+15+Logic+Board+Replacement/165728 | https://www.ifixit.com/Guide/iPhone+15+Loudspeaker+Replacement/165724 | https://www.ifixit.com/Guide/iPhone+15+Microphone+Replacement/165725 | https://www.ifixit.com/Guide/iPhone+15+Plus+Back+Glass+Replacement/166834 | https://www.ifixit.com/Guide/iPhone+15+Plus+Battery+Replacement/166864 | https://www.ifixit.com/Guide/iPhone+15+Pro+Back+Glass+Replacement/166397 | https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Back+Glass+Replacement/166226 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Rear+Cameras+Replacement/165721 | https://www.ifixit.com/Guide/iPhone+15+Taptic+Engine+Replacement/165723
iPhone 15,Apple,iPhone 15,Sensor,Ambient light sensor,False,,143,14,0.75,https://www.ifixit.com/Guide/iPhone+15+Plus+Screen+Replacement/166783 | https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Earpiece+Speaker+Replacement/166369 | https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Loudspeaker+Replacement/166372 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Rear+Cameras+Replacement/166366 | https://www.ifixit.com/Guide/iPhone+15+Pro+Screen+Replacement/166303 | https://www.ifixit.com/Guide/iPhone+15+Screen+Replacement/165669
iPhone 15,Apple,iPhone 15,Sensor,Gyroscope / accelerometer,False,,1,1,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Chip+ID/165320
iPhone 15,Apple,iPhone 15,Sensor,Proximity sensor,False,,1,1,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240
iPhone 15 Pro,Apple,iPhone 15 Pro,Audio,Earpiece speaker,False,,36,4,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Earpiece+Speaker+Replacement/166369 | https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240
iPhone 15 Pro,Apple,iPhone 15 Pro,Audio,Loudspeaker,False,,60,6,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Loudspeaker+Replacement/166372 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243 | https://www.ifixit.com/Guide/iPhone+15+Pro+Taptic+Engine+Replacement/168185
iPhone 15 Pro,Apple,iPhone 15 Pro,Audio,Microphone,False,,6,2,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240
iPhone 15 Pro,Apple,iPhone 15 Pro,Camera,Camera module,False,,23,5,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Earpiece+Speaker+Replacement/166369 | https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Rear+Cameras+Replacement/166366
iPhone 15 Pro,Apple,iPhone 15 Pro,Camera,Front camera,False,,19,2,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240
iPhone 15 Pro,Apple,iPhone 15 Pro,Camera,Rear camera,False,,18,4,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Earpiece+Speaker+Replacement/166369 | https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Rear+Cameras+Replacement/166366
iPhone 15 Pro,Apple,iPhone 15 Pro,Connector,Charging port,False,,25,16,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Back+Glass+Replacement/166397 | https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Earpiece+Speaker+Replacement/166369 | https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Loudspeaker+Replacement/166372 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Back+Glass+Replacement/166226 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243 | https://www.ifixit.com/Guide/iPhone+15+Pro+Rear+Cameras+Replacement/166366 | https://www.ifixit.com/Guide/iPhone+15+Pro+Screen+Replacement/166303 | https://www.ifixit.com/Guide/iPhone+15+Pro+Taptic+Engine+Replacement/168185
iPhone 15 Pro,Apple,iPhone 15 Pro,Controls,Power / volume button assembly,False,,23,16,0.75,https://www.ifixit.com/Guide/Force+restart+Iphone+15+Pro+Max/173459 | https://www.ifixit.com/Guide/iPhone+15+Pro+Back+Glass+Replacement/166397 | https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Earpiece+Speaker+Replacement/166369 | https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Loudspeaker+Replacement/166372 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243 | https://www.ifixit.com/Guide/iPhone+15+Pro+Rear+Cameras+Replacement/166366 | https://www.ifixit.com/Guide/iPhone+15+Pro+Screen+Replacement/166303 | https://www.ifixit.com/Guide/iPhone+15+Pro+Taptic+Engine+Replacement/168185
iPhone 15 Pro,Apple,iPhone 15 Pro,Display,Display assembly,False,,4,2,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Screen+Replacement/166303
iPhone 15 Pro,Apple,iPhone 15 Pro,Haptics,Vibration motor / haptic engine,False,,57,6,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Loudspeaker+Replacement/166372 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243 | https://www.ifixit.com/Guide/iPhone+15+Pro+Taptic+Engine+Replacement/168185
iPhone 15 Pro,Apple,iPhone 15 Pro,Housing,Back cover / rear glass,False,,109,16,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Back+Glass+Replacement/166397 | https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Earpiece+Speaker+Replacement/166369 | https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Loudspeaker+Replacement/166372 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Back+Glass+Replacement/166226 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243 | https://www.ifixit.com/Guide/iPhone+15+Pro+Rear+Cameras+Replacement/166366 | https://www.ifixit.com/Guide/iPhone+15+Pro+Screen+Replacement/166303 | https://www.ifixit.com/Guide/iPhone+15+Pro+Taptic+Engine+Replacement/168185
iPhone 15 Pro,Apple,iPhone 15 Pro,Mechanical / sealing,Adhesive / gasket,False,,5,2,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239
iPhone 15 Pro,Apple,iPhone 15 Pro,PCB / board,Main logic board,True,Main logic board,128,16,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Back+Glass+Replacement/166397 | https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Earpiece+Speaker+Replacement/166369 | https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Loudspeaker+Replacement/166372 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Back+Glass+Replacement/166226 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243 | https://www.ifixit.com/Guide/iPhone+15+Pro+Rear+Cameras+Replacement/166366 | https://www.ifixit.com/Guide/iPhone+15+Pro+Screen+Replacement/166303 | https://www.ifixit.com/Guide/iPhone+15+Pro+Taptic+Engine+Replacement/168185
iPhone 15 Pro,Apple,iPhone 15 Pro,Power,Battery,False,,148,17,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Back+Glass+Replacement/166397 | https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Earpiece+Speaker+Replacement/166369 | https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Loudspeaker+Replacement/166372 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Back+Glass+Replacement/166226 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Chip+ID/165320 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243 | https://www.ifixit.com/Guide/iPhone+15+Pro+Rear+Cameras+Replacement/166366 | https://www.ifixit.com/Guide/iPhone+15+Pro+Screen+Replacement/166303 | https://www.ifixit.com/Guide/iPhone+15+Pro+Taptic+Engine+Replacement/168185
iPhone 15 Pro,Apple,iPhone 15 Pro,Power / wireless,Wireless charging coil,False,,6,4,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Back+Glass+Replacement/166397 | https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Back+Glass+Replacement/166226 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239
iPhone 15 Pro,Apple,iPhone 15 Pro,Sensor,Ambient light sensor,False,,100,14,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Battery+Replacement/166394 | https://www.ifixit.com/Guide/iPhone+15+Pro+Earpiece+Speaker+Replacement/166369 | https://www.ifixit.com/Guide/iPhone+15+Pro+Front+Camera+Assembly+Replacement/166370 | https://www.ifixit.com/Guide/iPhone+15+Pro+Loudspeaker+Replacement/166372 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243 | https://www.ifixit.com/Guide/iPhone+15+Pro+Rear+Cameras+Replacement/166366 | https://www.ifixit.com/Guide/iPhone+15+Pro+Screen+Replacement/166303 | https://www.ifixit.com/Guide/iPhone+15+Pro+Taptic+Engine+Replacement/168185
iPhone 15 Pro,Apple,iPhone 15 Pro,Sensor,Gyroscope / accelerometer,False,,1,1,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Chip+ID/165320
iPhone 15 Pro,Apple,iPhone 15 Pro,Sensor,Proximity sensor,False,,1,1,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Audio,Earpiece speaker,False,,11,2,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Audio,Loudspeaker,False,,28,3,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Audio,Microphone,False,,1,1,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Camera,Camera module,False,,5,2,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Camera,Front camera,False,,7,1,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Camera,Rear camera,False,,2,1,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Connector,Charging port,False,,9,8,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Back+Glass+Replacement/166226 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Controls,Power / volume button assembly,False,,8,8,0.75,https://www.ifixit.com/Guide/Force+restart+Iphone+15+Pro+Max/173459 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Display,Display assembly,False,,2,1,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Haptics,Vibration motor / haptic engine,False,,27,3,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Housing,Back cover / rear glass,False,,44,8,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Back+Glass+Replacement/166226 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Mechanical / sealing,Adhesive / gasket,False,,1,1,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,PCB / board,Main logic board,True,Main logic board,39,8,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Back+Glass+Replacement/166226 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Power,Battery,False,,61,9,0.8,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Back+Glass+Replacement/166226 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Chip+ID/165320 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Power / wireless,Wireless charging coil,False,,3,2,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Back+Glass+Replacement/166226 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Sensor,Ambient light sensor,False,,27,7,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Battery+Replacement/166239 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Earpiece+Speaker+Replacement/166238 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Front+Camera+Assembly+Replacement/166240 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Loudspeaker+Replacement/168184 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Rear+Cameras+Replacement/166241 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Screen+Replacement/166233 | https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Taptic+Engine+Replacement/166243
iPhone 15 Pro MAx,Apple,iPhone 15 Pro MAx,Sensor,Gyroscope / accelerometer,False,,1,1,0.75,https://www.ifixit.com/Guide/iPhone+15+Pro+Max+Chip+ID/165320
